athleteId,season,sport,event,date,dist,seconds,place,grade,meetId
3385511,2019,xc,,2019-09-25,5000,1204,27,11,156438
3385511,2019,xc,,2019-10-04,5000,1192.3,59,11,157589
3385511,2019,xc,,2019-10-08,5000,1193.2,25,11,157409
3385511,2019,xc,,2019-10-16,5000,1157.8,37,11,156834
3385511,2019,xc,,2019-10-30,5000,1135.7,41,11,156831
10454028,2019,xc,,2019-08-30,3000,591.2,33,12,156409
10454028,2019,xc,,2019-09-07,5000,1054.8,17,12,156554
10454028,2019,xc,,2019-09-11,5000,1052.2,17,12,156830
10454028,2019,xc,,2019-09-20,5000,1035,74,12,155525
10454028,2019,xc,,2019-09-25,5000,1037,6,12,156438
10454028,2019,xc,,2019-09-28,5000,1061.2,85,12,154117
10454028,2019,xc,,2019-10-05,4828,985.9,56,12,156551
10454028,2019,xc,,2019-10-08,5000,1013.8,11,12,157409
10454028,2019,xc,,2019-10-16,5000,1015.2,8,12,156834
10454028,2019,xc,,2019-10-30,5000,1052.6,30,12,156831
10454028,2019,xc,,2019-11-09,5000,1048.5,137,12,156142
10454028,2019,xc,,2019-11-16,5000,1095,504,12,157367
12172521,2019,xc,,2019-08-30,3000,696.8,61,11,156409
12172521,2019,xc,,2019-09-07,5000,1176.7,10,11,156554
12172521,2019,xc,,2019-09-11,5000,1191.8,17,11,156830
12172521,2019,xc,,2019-09-20,5000,1156.2,81,11,155525
12172521,2019,xc,,2019-09-25,5000,1201,24,11,156438
12172521,2019,xc,,2019-09-28,5000,1130.9,29,11,154117
12172521,2019,xc,,2019-10-04,5000,1175.2,48,11,157589
12172521,2019,xc,,2019-10-08,5000,1106.1,6,11,157409
12172521,2019,xc,,2019-10-16,5000,1125.7,18,11,156834
12172521,2019,xc,,2019-10-30,5000,1115.3,31,11,156831
10589620,2019,xc,,2019-08-30,3000,958.2,196,9,156409
10589620,2019,xc,,2019-09-07,3000,920,38,9,156554
10589620,2019,xc,,2019-09-11,3000,961.2,54,9,156830
10589620,2019,xc,,2019-09-20,5000,1643.5,590,9,155525
10589620,2019,xc,,2019-09-25,5000,1625,83,9,156438
10589620,2019,xc,,2019-09-28,3000,946.5,142,9,154117
10589620,2019,xc,,2019-10-04,5000,1593.4,129,9,157589
10589620,2019,xc,,2019-10-08,5000,1535.8,73,9,157409
10589620,2019,xc,,2019-10-16,5000,1487.6,108,9,156834
10589620,2019,xc,,2019-10-30,5000,1516.8,69,9,156831
15737473,2019,xc,,2019-09-07,3000,892,34,9,156554
15737473,2019,xc,,2019-09-11,3000,913.4,42,9,156830
15737473,2019,xc,,2019-09-28,3000,903,118,9,154117
15737473,2019,xc,,2019-10-04,5000,1782,142,9,157589
15737473,2019,xc,,2019-10-08,5000,1571.8,74,9,157409
15737473,2019,xc,,2019-10-16,5000,1473.7,104,9,156834
15737473,2019,xc,,2019-10-30,5000,1497.1,68,9,156831
11449932,2019,xc,,2019-08-30,3000,772.4,118,9,156409
11449932,2019,xc,,2019-09-07,3000,729.6,7,9,156554
11449932,2019,xc,,2019-09-11,5000,1330.6,72,9,156830
11449932,2019,xc,,2019-09-25,5000,1304,53,9,156438
11449932,2019,xc,,2019-09-28,5000,1300.8,188,9,154117
11449932,2019,xc,,2019-10-30,5000,1268.6,23,9,156831
12172523,2019,xc,,2019-08-30,3000,647.1,82,11,156409
12172523,2019,xc,,2019-09-07,5000,1146.8,6,11,156554
12172523,2019,xc,,2019-09-11,5000,1162.8,6,11,156830
12172523,2019,xc,,2019-09-20,5000,1076.1,14,11,155525
12172523,2019,xc,,2019-09-25,5000,1096,22,11,156438
12172523,2019,xc,,2019-09-28,5000,1079.9,9,11,154117
12172523,2019,xc,,2019-10-08,5000,1095.3,34,11,157409
12172523,2019,xc,,2019-10-16,5000,1076.7,6,11,156834
12172523,2019,xc,,2019-10-30,5000,1093.7,17,11,156831
13934007,2019,xc,,2019-08-30,3000,895.7,164,11,156409
13934007,2019,xc,,2019-09-07,3000,806,23,11,156554
13934007,2019,xc,,2019-09-11,5000,1536.7,108,11,156830
13934007,2019,xc,,2019-09-20,5000,1520,537,11,155525
13934007,2019,xc,,2019-09-25,5000,1561,80,11,156438
13934007,2019,xc,,2019-09-28,3000,807.5,43,11,154117
13934007,2019,xc,,2019-10-08,5000,1525.7,71,11,157409
13934007,2019,xc,,2019-10-16,5000,1464.9,103,11,156834
13934007,2019,xc,,2019-10-30,5000,1407.6,55,11,156831
11098774,2019,xc,,2019-08-30,3000,761,61,12,156409
11098774,2019,xc,,2019-09-07,5000,1345.5,19,12,156554
11098774,2019,xc,,2019-09-11,5000,1400.9,47,12,156830
11098774,2019,xc,,2019-09-20,5000,1316.3,16,12,155525
11098774,2019,xc,,2019-09-25,5000,1380,35,12,156438
11098774,2019,xc,,2019-09-28,5000,1365.9,96,12,154117
11098774,2019,xc,,2019-10-08,5000,1298.1,20,12,157409
11098774,2019,xc,,2019-10-16,5000,1306.5,27,12,156834
11098774,2019,xc,,2019-10-30,5000,1312.4,7,12,156831
12939380,2019,xc,,2019-08-30,3000,737.4,36,11,156409
12939380,2019,xc,,2019-09-07,5000,1333.6,17,11,156554
12939380,2019,xc,,2019-09-11,5000,1327.1,35,11,156830
12939380,2019,xc,,2019-09-20,5000,1302.3,14,11,155525
12939380,2019,xc,,2019-09-25,5000,1307,28,11,156438
12939380,2019,xc,,2019-09-28,5000,1334.4,77,11,154117
12939380,2019,xc,,2019-10-04,5000,1308.1,5,11,157589
12939380,2019,xc,,2019-10-08,5000,1292,17,11,157409
12939380,2019,xc,,2019-10-16,5000,1285.6,24,11,156834
12939380,2019,xc,,2019-10-30,5000,1345.1,11,11,156831
12939380,2019,xc,,2019-11-16,5000,1330.4,374,11,157367
14039042,2019,xc,,2019-08-30,3000,796.7,55,10,156409
14039042,2019,xc,,2019-09-07,5000,1384.5,2,10,156554
14039042,2019,xc,,2019-09-11,5000,1430.9,5,10,156830
14039042,2019,xc,,2019-09-20,5000,1362.3,20,10,155525
14039042,2019,xc,,2019-09-25,5000,1390,6,10,156438
14039042,2019,xc,,2019-09-28,5000,1408.3,122,10,154117
14039042,2019,xc,,2019-10-04,5000,1409.7,14,10,157589
14039042,2019,xc,,2019-10-08,5000,1369.4,28,10,157409
14039042,2019,xc,,2019-10-16,5000,1359.5,1,10,156834
14039042,2019,xc,,2019-10-30,5000,1372,19,10,156831
11098783,2019,xc,,2019-08-30,3000,747.7,57,12,156409
11098783,2019,xc,,2019-09-07,5000,1272.4,10,12,156554
11098783,2019,xc,,2019-09-11,5000,1301.1,23,12,156830
11098783,2019,xc,,2019-09-20,5000,1262.1,66,12,155525
11098783,2019,xc,,2019-09-25,5000,1274,24,12,156438
11098783,2019,xc,,2019-09-28,5000,1239.8,114,12,154117
11098783,2019,xc,,2019-10-04,5000,1263.5,19,12,157589
11098783,2019,xc,,2019-10-16,5000,1251.3,17,12,156834
11098783,2019,xc,,2019-10-30,5000,1249.8,21,12,156831
11098783,2019,xc,,2019-11-09,5000,1228.7,93,12,156142
11098783,2019,xc,,2019-11-16,5000,1263.8,196,12,157367
14039039,2019,xc,,2019-09-11,3000,917.5,45,11,156830
15760712,2019,xc,,2019-09-07,3000,997,44,9,156554
15760712,2019,xc,,2019-09-11,3000,1024.2,67,9,156830
15760712,2019,xc,,2019-09-20,5000,1815.2,340,9,155525
15760712,2019,xc,,2019-09-28,3000,986.6,137,9,154117
15760712,2019,xc,,2019-10-16,5000,1627.4,38,9,156834
15760712,2019,xc,,2019-10-30,5000,1568.1,31,9,156831
10392304,2019,xc,,2019-09-07,3000,934.8,40,12,156554
10392304,2019,xc,,2019-09-11,3000,941.4,51,12,156830
10392304,2019,xc,,2019-09-28,3000,971.8,109,12,154117
10392304,2019,xc,,2019-10-04,5000,1768.5,86,12,157589
10392304,2019,xc,,2019-10-16,5000,1693.7,43,12,156834
10392304,2019,xc,,2019-10-30,5000,1692.5,49,12,156831
15927062,2019,xc,,2019-09-11,3000,917.5,45,10,156830
15927062,2019,xc,,2019-09-20,5000,1561.4,182,10,155525
15927062,2019,xc,,2019-09-25,5000,1463,21,10,156438
15927062,2019,xc,,2019-09-28,5000,1492,110,10,154117
15927062,2019,xc,,2019-10-04,5000,1592.9,56,10,157589
15927062,2019,xc,,2019-10-08,5000,1470.4,11,10,157409
15927062,2019,xc,,2019-10-16,5000,1499.5,23,10,156834
15927062,2019,xc,,2019-10-30,5000,1462.4,6,10,156831
10584102,2019,xc,,2019-08-30,3000,746.6,28,10,156409
10584102,2019,xc,,2019-09-07,5000,1264.7,7,10,156554
10584102,2019,xc,,2019-09-11,5000,1275,16,10,156830
10584102,2019,xc,,2019-09-20,5000,1259.8,62,10,155525
10584102,2019,xc,,2019-09-25,5000,1249,14,10,156438
10584102,2019,xc,,2019-09-28,5000,1247.4,122,10,154117
10584102,2019,xc,,2019-10-04,5000,1272.1,26,10,157589
10584102,2019,xc,,2019-10-08,5000,1234.8,9,10,157409
10584102,2019,xc,,2019-10-16,5000,1254.6,19,10,156834
10584102,2019,xc,,2019-10-30,5000,1256.7,3,10,156831
10584102,2019,xc,,2019-11-16,5000,1283,253,10,157367
11098792,2019,xc,,2019-08-30,3000,634.2,2,12,156409
11098792,2019,xc,,2019-09-07,5000,1120.5,1,12,156554
11098792,2019,xc,,2019-09-11,5000,1144.1,1,12,156830
11098792,2019,xc,,2019-09-20,5000,1111.4,3,12,155525
11098792,2019,xc,,2019-09-25,5000,1177,2,12,156438
11098792,2019,xc,,2019-09-28,5000,1126.2,23,12,154117
11098792,2019,xc,,2019-10-16,5000,1117.2,1,12,156834
11098792,2019,xc,,2019-10-30,5000,1093.4,1,12,156831
11098792,2019,xc,,2019-11-09,5000,1068.6,10,12,156142
11098792,2019,xc,,2019-11-16,5000,1123.8,46,12,157367
12978036,2019,xc,,2019-08-30,3000,715.2,22,11,156409
12978036,2019,xc,,2019-09-07,5000,1233.6,4,11,156554
12978036,2019,xc,,2019-09-20,5000,1271.8,77,11,155525
12978036,2019,xc,,2019-09-25,5000,1237,11,11,156438
12978036,2019,xc,,2019-09-28,5000,1271.3,137,11,154117
12978036,2019,xc,,2019-10-04,5000,1280.9,30,11,157589
12978036,2019,xc,,2019-10-16,5000,1237.7,13,11,156834
12978036,2019,xc,,2019-10-30,5000,1278.8,36,11,156831
12978036,2019,xc,,2019-11-16,5000,1217.2,89,11,157367
12939388,2019,xc,,2019-08-30,3000,707.8,18,11,156409
12939388,2019,xc,,2019-09-07,5000,1238.5,6,11,156554
12939388,2019,xc,,2019-09-11,5000,1273.3,15,11,156830
12939388,2019,xc,,2019-09-20,5000,1226.4,48,11,155525
12939388,2019,xc,,2019-09-25,5000,1230,9,11,156438
12939388,2019,xc,,2019-09-28,5000,1220.1,101,11,154117
12939388,2019,xc,,2019-10-04,5000,1243.1,10,11,157589
12939388,2019,xc,,2019-10-08,5000,1222.4,4,11,157409
12939388,2019,xc,,2019-10-16,5000,1183.7,6,11,156834
12939388,2019,xc,,2019-10-30,5000,1221,15,11,156831
12939388,2019,xc,,2019-11-09,5000,1200.9,74,11,156142
12939388,2019,xc,,2019-11-16,5000,1232.4,128,11,157367
10419058,2019,xc,,2019-08-30,3000,878.1,100,12,156409
10419058,2019,xc,,2019-09-07,5000,1530.1,11,12,156554
10419058,2019,xc,,2019-09-11,5000,1612.4,48,12,156830
10419058,2019,xc,,2019-09-20,5000,1507.9,126,12,155525
10419058,2019,xc,,2019-09-25,5000,1512,27,12,156438
10419058,2019,xc,,2019-09-28,5000,1534.3,139,12,154117
10419058,2019,xc,,2019-10-04,5000,1544.9,45,12,157589
10419058,2019,xc,,2019-10-16,5000,1482.1,19,12,156834
10419058,2019,xc,,2019-10-30,5000,1619.2,41,12,156831
27084195,2019,xc,,2019-08-30,3000,840.1,46,9,156409
27084195,2019,xc,,2019-09-07,3000,810.5,25,9,156554
27084195,2019,xc,,2019-09-11,5000,1601.3,45,9,156830
27084195,2019,xc,,2019-09-20,5000,1618.9,227,9,155525
27084195,2019,xc,,2019-09-25,5000,1533,31,9,156438
27084195,2019,xc,,2019-09-28,5000,1507.8,132,9,154117
27084195,2019,xc,,2019-10-08,5000,1439.3,5,9,157409
27084195,2019,xc,,2019-10-16,5000,1515.5,27,9,156834
27084195,2019,xc,,2019-10-30,5000,1429.5,34,9,156831
11098808,2019,xc,,2019-08-30,3000,730.5,39,12,156409
11098808,2019,xc,,2019-09-07,5000,1278.6,11,12,156554
11098808,2019,xc,,2019-09-11,5000,1337.9,37,12,156830
11098808,2019,xc,,2019-09-20,5000,1273.6,9,12,155525
11098808,2019,xc,,2019-09-25,5000,1269,23,12,156438
11098808,2019,xc,,2019-09-28,5000,1275.4,45,12,154117
11098808,2019,xc,,2019-10-04,5000,1275.7,3,12,157589
11098808,2019,xc,,2019-10-08,5000,1240.8,10,12,157409
11098808,2019,xc,,2019-10-16,5000,1244.7,16,12,156834
11098808,2019,xc,,2019-10-30,5000,1262.8,32,12,156831
12181931,2019,xc,,2019-08-30,3000,730.5,32,11,156409
12181931,2019,xc,,2019-09-07,5000,1279.3,12,11,156554
12181931,2019,xc,,2019-09-11,5000,1301.5,24,11,156830
12181931,2019,xc,,2019-09-20,5000,1267.9,8,11,155525
12181931,2019,xc,,2019-09-25,5000,1267,22,11,156438
12181931,2019,xc,,2019-09-28,5000,1268.7,44,11,154117
12181931,2019,xc,,2019-10-04,5000,1269.9,22,11,157589
12181931,2019,xc,,2019-10-16,5000,1255.6,20,11,156834
12181931,2019,xc,,2019-10-30,5000,1248.3,1,11,156831
12181931,2019,xc,,2019-11-09,5000,1216.4,84,11,156142
12181931,2019,xc,,2019-11-16,5000,1270.3,217,11,157367
11449875,2019,xc,,2019-08-30,3000,850.3,55,9,156409
11449875,2019,xc,,2019-09-07,3000,828.5,28,9,156554
11449875,2019,xc,,2019-09-11,5000,1537.7,31,9,156830
11449875,2019,xc,,2019-09-20,5000,1483.4,95,9,155525
11449875,2019,xc,,2019-09-25,5000,1429,15,9,156438
11449875,2019,xc,,2019-09-28,5000,1433.2,61,9,154117
11449875,2019,xc,,2019-10-08,5000,1386.8,2,9,157409
11449875,2019,xc,,2019-10-16,5000,1418.5,7,9,156834
11449875,2019,xc,,2019-10-30,5000,1439.6,37,9,156831
11135840,2019,xc,,2019-10-16,5000,1238.3,14,12,156834
11135840,2019,xc,,2019-10-30,5000,1258.1,4,12,156831
10392308,2019,xc,,2019-08-30,3000,874.6,99,12,156409
10392308,2019,xc,,2019-09-07,5000,1520.7,9,12,156554
10392308,2019,xc,,2019-09-11,5000,1629.5,53,12,156830
10392308,2019,xc,,2019-09-20,5000,1574.7,192,12,155525
10392308,2019,xc,,2019-09-25,5000,1528,30,12,156438
10392308,2019,xc,,2019-09-28,5000,1499.9,112,12,154117
10392308,2019,xc,,2019-10-04,5000,1592.6,55,12,157589
10392308,2019,xc,,2019-10-08,5000,1471.2,12,12,157409
10392308,2019,xc,,2019-10-16,5000,1509.5,25,12,156834
10392308,2019,xc,,2019-10-30,5000,1518,18,12,156831
15760724,2019,xc,,2019-08-30,3000,914.5,73,9,156409
15760724,2019,xc,,2019-09-07,3000,852.3,31,9,156554
15760724,2019,xc,,2019-09-11,3000,887.1,39,9,156830
15760724,2019,xc,,2019-09-20,5000,1584,197,9,155525
15760724,2019,xc,,2019-09-25,5000,1539,34,9,156438
15760724,2019,xc,,2019-09-28,5000,1570.1,177,9,154117
15760724,2019,xc,,2019-10-04,5000,1514.8,36,9,157589
15760724,2019,xc,,2019-10-08,5000,1483.9,15,9,157409
15760724,2019,xc,,2019-10-16,5000,1515.7,28,9,156834
15760724,2019,xc,,2019-10-30,5000,1439.7,3,9,156831
5995090,2019,xc,,2019-09-11,5000,1502.2,23,12,156830
5995090,2019,xc,,2019-09-20,5000,1444.8,67,12,155525
5995090,2019,xc,,2019-09-25,5000,1365,3,12,156438
5995090,2019,xc,,2019-09-28,5000,1414,59,12,154117
5995090,2019,xc,,2019-10-16,5000,1398.8,3,12,156834
5995090,2019,xc,,2019-10-30,5000,1385.9,22,12,156831
10589614,2019,xc,,2019-08-30,3000,767.8,21,9,156409
10589614,2019,xc,,2019-09-11,5000,1354.5,2,9,156830
10589614,2019,xc,,2019-09-20,5000,1290.8,11,9,155525
10589614,2019,xc,,2019-09-25,5000,1282,25,9,156438
10589614,2019,xc,,2019-09-28,5000,1296.1,61,9,154117
10589614,2019,xc,,2019-10-04,5000,1327.1,6,9,157589
10589614,2019,xc,,2019-10-08,5000,1248.8,13,9,157409
10589614,2019,xc,,2019-10-16,5000,1253.6,18,9,156834
10589614,2019,xc,,2019-10-30,5000,1255.7,2,9,156831
10589614,2019,xc,,2019-11-09,5000,1255.9,112,9,156142
10589614,2019,xc,,2019-11-16,5000,1296.3,281,9,157367
12181936,2019,xc,,2019-08-30,3000,715.3,23,11,156409
12181936,2019,xc,,2019-09-11,5000,1256.5,11,11,156830
12181936,2019,xc,,2019-09-20,5000,1215.6,43,11,155525
12181936,2019,xc,,2019-09-25,5000,1219,8,11,156438
12181936,2019,xc,,2019-09-28,5000,1219.6,100,11,154117
12181936,2019,xc,,2019-10-04,5000,1232.3,8,11,157589
12181936,2019,xc,,2019-10-16,5000,1195.5,8,11,156834
12181936,2019,xc,,2019-10-30,5000,1168.5,8,11,156831
12181936,2019,xc,,2019-11-09,5000,1163.2,52,11,156142
12181936,2019,xc,,2019-11-16,5000,1209.1,71,11,157367
10392310,2019,xc,,2019-08-30,3000,850.8,92,12,156409
10392310,2019,xc,,2019-09-07,5000,1503.6,6,12,156554
10392310,2019,xc,,2019-09-20,5000,1495.9,106,12,155525
10392310,2019,xc,,2019-09-25,5000,1464,22,12,156438
10392310,2019,xc,,2019-10-04,5000,1520.6,38,12,157589
10392310,2019,xc,,2019-10-08,5000,1422.3,3,12,157409
10392310,2019,xc,,2019-10-16,5000,1462.5,11,12,156834
10392310,2019,xc,,2019-10-30,5000,1490.7,46,12,156831
12336581,2019,xc,,2019-09-11,5000,1249.5,9,10,156830
12336581,2019,xc,,2019-09-20,5000,1215.4,42,10,155525
12336581,2019,xc,,2019-09-25,5000,1236,10,10,156438
12336581,2019,xc,,2019-09-28,5000,1214.1,96,10,154117
12336581,2019,xc,,2019-10-04,5000,1197.6,4,10,157589
12336581,2019,xc,,2019-10-16,5000,1179.2,3,10,156834
12336581,2019,xc,,2019-10-30,5000,1181,10,10,156831
12336581,2019,xc,,2019-11-09,5000,1140.9,43,10,156142
12336581,2019,xc,,2019-11-16,5000,1209.3,72,10,157367
15844639,2019,xc,,2019-09-11,3000,1186.6,73,9,156830
15844639,2019,xc,,2019-09-20,5000,2158.5,388,9,155525
15844639,2019,xc,,2019-09-25,5000,2069,63,9,156438
15844639,2019,xc,,2019-09-28,3000,1180.8,276,9,154117
15844639,2019,xc,,2019-10-08,5000,2118.2,34,9,157409
15844639,2019,xc,,2019-10-16,5000,1948.1,55,9,156834
15844639,2019,xc,,2019-10-30,5000,1817.6,61,9,156831
12181939,2019,xc,,2019-09-07,5000,1421.4,3,12,156554
12181939,2019,xc,,2019-09-11,5000,1437.7,6,12,156830
12181939,2019,xc,,2019-09-20,5000,1385.8,28,12,155525
12181939,2019,xc,,2019-09-25,5000,1382,5,12,156438
12181939,2019,xc,,2019-09-28,5000,1395.9,111,12,154117
12181939,2019,xc,,2019-10-08,5000,1386.8,30,12,157409
12181939,2019,xc,,2019-10-16,5000,1376.1,2,12,156834
12181939,2019,xc,,2019-10-30,5000,1373.2,20,12,156831
12939322,2020,xc,,2021-03-03,5000,1069.6,2,12,188866
12939322,2020,xc,,2021-03-10,5000,1063.4,4,12,188868
12939322,2020,xc,,2021-03-17,5000,1055,8,12,187734
12939322,2020,xc,,2021-03-31,5000,1060.1,9,12,190703
12939322,2020,xc,,2021-04-10,5000,1035.6,53,12,190757
10584047,2020,xc,,2021-03-03,5000,1104.6,8,10,188866
10584047,2020,xc,,2021-03-10,5000,1076.3,5,10,188868
10584047,2020,xc,,2021-03-17,5000,1117,16,10,187734
10584047,2020,xc,,2021-03-31,5000,1097.6,18,10,190703
10584096,2020,xc,,2021-03-10,5000,1218.1,1,10,188868
13933996,2020,xc,,2021-03-10,5000,1462.7,8,11,188868
13933996,2020,xc,,2021-03-31,3000,773,1,11,190703
17655998,2020,xc,,2021-03-10,3000,920.2,4,10,188868
17655998,2020,xc,,2021-03-31,5000,1675.3,55,10,190703
17656002,2020,xc,,2021-03-03,3000,790.7,5,9,188866
17656002,2020,xc,,2021-03-10,5000,1473.6,10,9,188868
17656002,2020,xc,,2021-03-17,5000,1304,41,9,187734
17656002,2020,xc,,2021-03-31,5000,1356.7,37,9,190703
15737472,2020,xc,,2021-03-03,5000,1270.5,31,11,188866
15737472,2020,xc,,2021-03-10,5000,1291.7,28,11,188868
15737472,2020,xc,,2021-03-17,5000,1292,39,11,187734
15737472,2020,xc,,2021-03-31,5000,1324.2,29,11,190703
9614853,2020,xc,,2021-03-10,5000,1285.8,27,11,188868
9614853,2020,xc,,2021-03-17,5000,1287,38,11,187734
9614853,2020,xc,,2021-03-31,5000,1299.2,22,11,190703
12343221,2020,xc,,2021-03-17,3000,917,8,9,187734
12343221,2020,xc,,2021-03-31,3000,893.8,10,9,190703
8751429,2020,xc,,2021-03-17,5000,1123,18,11,187734
8751429,2020,xc,,2021-03-31,5000,1229.8,46,11,190703
13028273,2020,xc,,2021-03-10,3000,949.1,5,10,188868
8751432,2020,xc,,2021-03-03,5000,1266.3,28,11,188866
8751432,2020,xc,,2021-03-10,5000,1221,24,11,188868
8751432,2020,xc,,2021-03-17,5000,1198,26,11,187734
8751432,2020,xc,,2021-03-31,5000,1210.9,10,11,190703
15799943,2020,xc,,2021-03-03,3000,929.5,10,10,188866
15799943,2020,xc,,2021-03-10,5000,1626,13,10,188868
15799943,2020,xc,,2021-03-31,3000,887.2,9,10,190703
27032743,2020,xc,,2021-03-10,5000,975.3,2,10,188868
27032743,2020,xc,,2021-03-17,5000,980,1,10,187734
27032743,2020,xc,,2021-03-31,5000,1000.9,2,10,190703
27032743,2020,xc,,2021-04-10,5000,948.5,19,10,190757
23914897,2020,xc,,2021-03-10,5000,960.7,1,11,188868
23914897,2020,xc,,2021-03-17,5000,998,2,11,187734
23914897,2020,xc,,2021-03-31,5000,983.2,1,11,190703
23914897,2020,xc,,2021-04-10,3200,565.4,4,11,187923
8751437,2020,xc,,2021-03-03,5000,1145.2,13,11,188866
8751437,2020,xc,,2021-03-10,5000,1146.4,10,11,188868
8751437,2020,xc,,2021-03-17,5000,1131,19,11,187734
8751437,2020,xc,,2021-03-31,5000,1179.5,35,11,190703
12939329,2020,xc,,2021-03-03,5000,1270.4,30,11,188866
12939329,2020,xc,,2021-03-10,5000,1221.4,25,11,188868
12939329,2020,xc,,2021-03-17,5000,1251,36,11,187734
12939329,2020,xc,,2021-03-31,5000,1273.1,16,11,190703
16799221,2020,xc,,2021-03-03,3000,699.7,2,11,188866
16799221,2020,xc,,2021-03-10,5000,1246,26,11,188868
16799221,2020,xc,,2021-03-17,5000,1230,29,11,187734
10589619,2020,xc,,2021-03-17,5000,1413,44,10,187734
14500729,2020,xc,,2021-03-17,3000,809,2,10,187734
14500729,2020,xc,,2021-03-31,3000,798.6,4,10,190703
12172519,2020,xc,,2021-03-03,5000,1228.9,26,11,188866
12172519,2020,xc,,2021-03-10,5000,1190.6,21,11,188868
12172519,2020,xc,,2021-03-17,5000,1191,25,11,187734
12172519,2020,xc,,2021-03-31,5000,1196.2,7,11,190703
8751442,2020,xc,,2021-03-10,5000,1370.3,29,12,188868
8751442,2020,xc,,2021-03-31,5000,1377.4,43,12,190703
14957180,2020,xc,,2021-03-03,3000,737.4,3,9,188866
14957180,2020,xc,,2021-03-10,5000,1315.2,4,9,188868
14957180,2020,xc,,2021-03-17,5000,1241,32,9,187734
14957180,2020,xc,,2021-03-31,5000,1300.4,23,9,190703
12172521,2020,xc,,2021-03-03,3000,681.8,1,12,188866
12172521,2020,xc,,2021-03-10,5000,1179.9,16,12,188868
12172521,2020,xc,,2021-03-31,5000,1202.1,40,12,190703
10589620,2020,xc,,2021-03-03,3000,915.3,9,10,188866
10589620,2020,xc,,2021-03-10,5000,1579.5,12,10,188868
10589620,2020,xc,,2021-03-17,5000,1725,50,10,187734
10589620,2020,xc,,2021-03-31,3000,886.5,8,10,190703
11449932,2020,xc,,2021-03-03,3000,797.5,6,10,188866
11449932,2020,xc,,2021-03-10,5000,1387,5,10,188868
11449932,2020,xc,,2021-03-17,5000,1304,40,10,187734
11449932,2020,xc,,2021-03-31,5000,1344.1,35,10,190703
13934007,2020,xc,,2021-03-03,5000,1385.1,38,12,188866
13934007,2020,xc,,2021-03-10,5000,1374.6,30,12,188868
13934007,2020,xc,,2021-03-17,5000,1402,43,12,187734
13934007,2020,xc,,2021-03-31,5000,1392.6,45,12,190703
17637007,2020,xc,,2021-03-03,3000,975.1,11,9,188866
17637007,2020,xc,,2021-03-10,3000,951.2,1,9,188868
17637007,2020,xc,,2021-03-17,3000,956,4,9,187734
17637007,2020,xc,,2021-03-31,5000,1732.8,26,9,190703
12939380,2020,xc,,2021-03-03,5000,1374.7,10,12,188866
12939380,2020,xc,,2021-03-10,5000,1410.2,16,12,188868
12939380,2020,xc,,2021-03-17,5000,1446,15,12,187734
12939380,2020,xc,,2021-03-31,5000,1426.8,29,12,190703
12939380,2020,xc,,2021-04-10,5000,1366.2,65,12,190757
12336578,2020,xc,,2021-03-03,5000,1456.5,17,11,188866
12336578,2020,xc,,2021-03-17,5000,1443,14,11,187734
26714563,2020,xc,,2021-03-03,5000,1392.3,12,9,188866
26714563,2020,xc,,2021-03-10,5000,1348.5,9,9,188868
26714563,2020,xc,,2021-03-17,5000,1350,8,9,187734
26714563,2020,xc,,2021-03-31,5000,1381,18,9,190703
26714563,2020,xc,,2021-04-10,5000,1347.2,64,9,190757
10584102,2020,xc,,2021-03-03,5000,1410.4,13,11,188866
10584102,2020,xc,,2021-03-10,5000,1334.3,7,11,188868
10584102,2020,xc,,2021-03-17,5000,1353,9,11,187734
10584102,2020,xc,,2021-03-31,5000,1396.5,22,11,190703
10584102,2020,xc,,2021-04-10,5000,1296.5,55,11,190757
12978036,2020,xc,,2021-03-03,5000,1176.7,1,12,188866
12978036,2020,xc,,2021-03-10,5000,1166.3,2,12,188868
12978036,2020,xc,,2021-03-17,5000,1172,1,12,187734
12978036,2020,xc,,2021-03-31,5000,1169.7,1,12,190703
12978036,2020,xc,,2021-04-10,5000,1130.5,10,12,190757
12939388,2020,xc,,2021-03-03,5000,1340.3,7,12,188866
12939388,2020,xc,,2021-03-10,5000,1337.4,8,12,188868
12939388,2020,xc,,2021-03-17,5000,1325,7,12,187734
12939388,2020,xc,,2021-03-31,5000,1372,16,12,190703
12939388,2020,xc,,2021-04-10,5000,1316.1,61,12,190757
15760724,2020,xc,,2021-03-03,3000,896,8,10,188866
15760724,2020,xc,,2021-03-10,5000,1559.3,3,10,188868
15760724,2020,xc,,2021-03-17,5000,1489,19,10,187734
15760724,2020,xc,,2021-03-31,5000,1548.8,7,10,190703
10589614,2020,xc,,2021-03-03,5000,1495.2,19,10,188866
12336581,2020,xc,,2021-03-03,5000,1313.4,6,11,188866
12336581,2020,xc,,2021-03-10,5000,1265.9,4,11,188868
12336581,2020,xc,,2021-03-17,5000,1291,4,11,187734
12336581,2020,xc,,2021-03-31,5000,1270.7,7,11,190703
12336581,2020,xc,,2021-04-10,5000,1261.9,47,11,190757
18848591,2021,xc,,2021-08-27,3000,767.2,74,9,191337
18848591,2021,xc,,2021-09-11,5000,1348.9,208,9,192319
18848591,2021,xc,,2021-09-17,5000,1341,139,9,192332
18848591,2021,xc,,2021-09-22,5000,1265.8,10,9,192920
